stop_I,lat,lon,name,city_center
66,54.560155,-6.015205,Upper Dunmurry Lane (Corrina Park),0
67,54.608509,-5.868145,Carolhill,0
68,54.560511,-6.015874,Upper Dunmurry Lane (Corrina Park),0
69,54.608629,-5.870031,Inverary Avenue,0
70,54.562189,-6.01734,Upper Dunmurry Lane (Glengoland),0
71,54.609347,-5.871742,Inverleith Drive,0
72,54.556987,-6.010668,Upper Dunmurry Lane (Cherry Road),0
73,54.610072,-5.873546,Inverary Playing Fields,0
74,54.55413,-6.013838,Cherry Road,0
75,54.609139,-5.877129,Sydenham Station,0
76,54.553625,-6.016852,Cherry Park,0
77,54.608158,-5.875471,Station Road,0
78,54.554942,-6.019164,Aspen Walk,0
79,54.607223,-5.874329,Palmerston Road (Station Road),0
80,54.554963,-6.021781,St Luke's,0
81,54.605151,-5.87723,Larkfield Road,0
82,54.554997,-6.021846,St Luke's,0
83,54.605225,-5.879685,Connsbrook Avenue (Larkfield),0
84,54.554957,-6.018995,Aspen Walk,0
85,54.603789,-5.88102,Strandburn Drive,0
86,54.553728,-6.016986,Cherry Park,0
87,54.602713,-5.882017,Parkgate Avenue,0
88,54.554415,-6.013634,Cherry Road,0
89,54.600116,-5.884465,Glendale Court,0
90,54.556629,-6.010355,Upper Dunmurry Lane (Cherry Road),0
92,54.55799,-6.012423,Upper Dunmurry Lane (Credenhill),0
93,54.598255,-5.886689,Holywood Arches,0
94,54.563124,-6.021131,Old Colin,0
95,54.597946,-5.892096,Connswater,0
96,54.563234,-6.026744,Laurelbank,0
97,54.598225,-5.89378,Hunt Street,0
98,54.565654,-6.02672,Poleglass (Pembroke Loop),0
99,54.598715,-5.89756,Dee Street,0
100,54.567585,-6.023583,Pembroke Manor,0
101,54.59921,-5.901433,Templemore Avenue,1
102,54.570364,-6.026535,Colinbrook Avenue,0
103,54.599485,-5.90352,Tower Street,1
104,54.568992,-6.02804,Springbank Close,0
105,54.599875,-5.906454,Bryson Street,1
106,54.567952,-6.029563,Springbank Drive,0
107,54.60018,-5.909008,Short Strand (Newtownards Road),1
108,54.564108,-6.02858,Pantridge Road (Pembrooke Loop),0
109,54.599766,-5.917055,Bridge End,1
110,54.563305,-6.026519,Laurelbank,0
111,54.598917,-5.921604,Oxford Street,1
112,54.563361,-6.021046,Old Colin,0
113,54.597288,-5.921355,Waterfront Hall,1
114,54.56315,-6.034397,Brian's Well Close,0
115,54.595744,-5.916854,East Bridge Street (Central Station),1
116,54.561049,-6.035907,Brian's Well Road (Glenkeen),0
117,54.595833,-5.909381,Short Strand (Albert Bridge Road),1
118,54.563523,-6.034264,Brian's Well Close,0
119,54.595363,-5.906378,The Mount,1
120,54.5605,-6.029987,Bell Steel Road (Glenwood),0
121,54.59533,-5.902673,Templemore Avenue,1
122,54.556298,-6.029495,Bell Steel Road (Woodside),0
123,54.595892,-5.900016,Glenmore Street,1
124,54.557233,-6.026276,Bell Steel Road (Stewartstown Road),0
125,54.596703,-5.897197,Hornby Street,0
126,54.597322,-5.931116,Donegall Square North,1
127,54.597771,-5.893628,Bloomfield Commercial Centre,0
128,54.599623,-5.882482,Strandtown,0
129,54.600426,-5.879879,Strand Cinema,0
130,54.601218,-5.878173,Holywood Road (Park Avenue),0
131,54.60347,-5.874979,St Mark's,0
132,54.595301,-5.944552,Grosvenor Road Rec. Centre,1
133,54.604911,-5.872931,Clonaver,0
134,54.595206,-5.947191,184 Grosvenor Road,1
135,54.606999,-5.870357,Tudordale,0
136,54.595116,-5.949692,Grosvenor Road 210,1
137,54.615112,-5.860219,Garnerville Road,0
138,54.614785,-5.856655,55 Garnerville Road,0
139,54.595459,-5.953225,Royal Hospitals (Grosvenor Road),1
140,54.614801,-5.852767,Upper Garnaville Road,0
141,54.596054,-5.956195,Springfield Road - Inner Zone,1
142,54.60721,-5.86968,Tudordale,0
143,54.597226,-5.958028,Iris Street,1
144,54.612617,-5.852436,Old Holywood Road,0
145,54.598893,-5.9596,Blackstaff Bar,1
146,54.610535,-5.85258,Glenmillan,0
147,54.599904,-5.960566,Springfield Road,1
148,54.609131,-5.851208,Old Holywood Road.,0
149,54.601617,-5.96318,Elswick Street,0
150,54.607904,-5.851045,82 Old Holywood Road,0
151,54.602192,-5.96511,Pollard Street,0
152,54.606232,-5.85411,Cairnburn Road,0
153,54.600853,-5.969193,Springdale,0
154,54.605416,-5.860245,C I Y M S,0
155,54.599475,-5.971724,Farset Int.,0
156,54.604364,-5.863615,Circular Road,0
157,54.599327,-5.973506,West Circular (Springfield),0
158,54.606175,-5.870821,Circular Road,0
159,54.601383,-5.974419,Springfield Parade,0
160,54.605824,-5.871392,Station Road,0
161,54.603971,-5.974749,West Circular Flats,0
162,54.604382,-5.873454,Clonaver,0
163,54.605238,-5.974516,West Circular Crescent,0
164,54.602865,-5.875618,St Mark's,0
165,54.607224,-5.973765,Ballygomartin Bapist Church,0
166,54.601076,-5.878113,Holywood Road (Park Avenue),0
167,54.610082,-5.967521,Twaddell Avenue,0
168,54.599292,-5.883256,Strandtown,0
169,54.611875,-5.967416,The Avenue,0
170,54.597446,-5.893953,Bloomfield Commercial Centre,0
171,54.613422,-5.964948,The Cabin,0
172,54.596898,-5.896163,Hornby Street,0
173,54.612739,-5.966044,The Cabin,0
174,54.596255,-5.898239,Avoniel,0
175,54.611578,-5.96714,Woodvale Parade,0
176,54.595253,-5.901999,Templemore Avenue,1
177,54.621834,-5.913815,Bretland House,0
178,54.59513,-5.906077,The Mount,1
179,54.595531,-5.909538,Short Strand (Albert Bridge Road),1
180,54.595614,-5.91585,Maysfield,1
181,54.590561,-5.958047,RVH Stores,1
182,54.595531,-5.917871,East Bridge Street (Central Station),1
183,54.592443,-5.95634,Childrens Hospital,1
184,54.600612,-5.877712,Gelstons Corner,0
185,54.593228,-5.954341,RVH Maternity Ward,1
186,54.600234,-5.874903,Ranfurly Drive,0
187,54.594703,-5.951588,Institute Of Pathology,1
188,54.599847,-5.871567,98 Belmont Road,0
189,54.599503,-5.971959,Springvale (West Circular Road),0
190,54.599594,-5.869344,126 Belmont Road,0
191,54.600183,-5.970445,Springvale Parade,0
192,54.599648,-5.86512,Belmont Church Road,0
193,54.601572,-5.968659,Springvale Campus,0
194,54.600031,-5.863003,Pine Lodge,0
195,54.602424,-5.965721,Workman Avenue,0
196,54.600564,-5.858422,212 Belmont Road,0
197,54.601508,-5.962673,Lanark Way,1
198,54.599831,-5.960341,Springfield Road 197,1
199,54.601182,-5.853709,Campbell College,0
200,54.598948,-5.959543,Blackstaff Bar,1
201,54.603113,-5.852358,Schomberg Avenue,0
202,54.597838,-5.958289,Peter Pan Complex,1
203,54.605168,-5.847998,2 Massey Avenue,0
204,54.595668,-5.953695,Grosvenor Road (Royal Hospital),1
205,54.604352,-5.846511,Netherleigh Mews,0
206,54.595196,-5.950272,Grosvenor Road Surgery,1
207,54.604064,-5.844269,Massey Avenue (Castlehill Road),0
208,54.595259,-5.947769,Grosvenor Road Post Office,1
209,54.603583,-5.841559,Cloverhill Gardens,0
210,54.595349,-5.946136,Cullingtree Road,1
211,54.602462,-5.838913,42 Massey Avenue,0
212,54.595723,-5.938784,Grosvenor Road PSNI Station,1
213,54.603405,-5.832139,Parliament Buildings,0
214,54.60033,-5.827295,I T Division,0
215,54.629559,-5.89794,Dargan Road,0
216,54.598602,-5.828481,Castle Buildings,0
217,54.597207,-5.828799,Sports Ground,0
218,54.594915,-5.936259,Europa Stand One,1
219,54.595517,-5.827076,Dundonald House,0
220,54.607797,-5.973279,Ballygomartin Pres Lecture Hall,0
221,54.597055,-5.827623,Craigantlet Buildings,0
222,54.60681,-5.973756,Ballygomartin Baptist Church,0
223,54.598707,-5.828583,Castle Buildings,0
224,54.60577,-5.974197,West Circular Crescent,0
225,54.600969,-5.827572,Dept of Agriculture,0
226,54.604266,-5.974545,West Circular Road 117,0
227,54.603224,-5.832184,Parliament Buildings,0
228,54.602486,-5.974511,West Circular Road Flat 8,0
229,54.602283,-5.838601,Stormont (Massey Avenue Gates),0
230,54.600962,-5.974099,West Circular Road 59,0
231,54.603297,-5.841207,15 Massey Avenue,0
232,54.603932,-5.844442,Castlehill Road (Massey Avenue),0
233,54.597561,-5.976339,J P Corry,0
234,54.604846,-5.849362,Massey Green,0
235,54.597523,-5.979944,Springfield Park,0
236,54.604039,-5.850974,Old Holywood Road,0
237,54.596812,-5.983499,712 Springfield Road.,0
238,54.603062,-5.852292,Schomberg Avenue,0
239,54.594765,-5.986939,Divismore Crescent,0
240,54.601725,-5.853017,Campbell College,0
241,54.592918,-5.990042,Mount Alverno Garage,0
242,54.600215,-5.859768,Ormiston,0
243,54.591865,-5.991147,Whiterock Business Park,0
244,54.599755,-5.864046,Strathearn Court,0
245,54.589721,-5.992873,Turf Lodge Shops,0
246,54.599354,-5.86644,Belmont Primary School,0
247,54.586613,-5.991686,Monagh Road,0
248,54.599422,-5.868537,Belmont Park,0
249,54.583907,-5.991359,Aitnamona Crescent,0
250,54.599939,-5.872893,139 Belmont Road,0
251,54.582174,-5.989362,Monagh By-Pass (Glen Road),0
252,54.600311,-5.876429,Belmont Road (Gelstons Corner),0
253,54.58908,-5.93345,Botanic Avenue (Shaftsbury Square),1
254,54.586982,-5.932427,Botanic Avenue,1
255,54.584849,-5.931911,College Green,1
256,54.584737,-5.929252,Rugby Road,1
257,54.585022,-5.926849,Dudley Street,1
258,54.58219,-5.989983,Monagh By-Pass (Glen Road),0
259,54.58544,-5.923684,University Avenue,1
260,54.583842,-5.991693,Aitnamona Crescent,0
261,54.584067,-5.92222,Ormeau Road (Agincourt Avenue),1
262,54.586521,-5.991723,Monagh Road,0
263,54.5818,-5.921398,Ormeau Park,0
264,54.589873,-5.992919,Monagh Road Shops,0
265,54.580532,-5.920564,Candahar Street,0
266,54.592723,-5.990503,Mount Alverno Garage,0
267,54.578915,-5.919386,South Parade,0
268,54.594765,-5.987203,New Barnsley Parade,0
269,54.577197,-5.917998,Ulidia,0
270,54.595637,-5.985584,665 Springfield Road.,0
271,54.574277,-5.915968,Ballynafeigh,0
272,54.596642,-5.98401,651 Springfield Road.,0
273,54.572367,-5.914701,Nazareth House,0
274,54.59764,-5.979925,Springfield Park,0
275,54.569673,-5.913746,Rosetta (St John's Church),0
276,54.598352,-5.974697,Whiterock Orange Hall,0
277,54.567076,-5.913404,Hampton Park,0
278,54.593905,-5.987103,St. Aiden's,0
279,54.592922,-5.98473,Whiterock Leisure Centre,0
280,54.59181,-5.982174,Ballymurphy Road,0
281,54.564645,-5.911252,Forestside,0
282,54.591144,-5.98056,Whiterock Belfast Met. College,0
283,54.560842,-5.908999,Forster Green,0
284,54.590757,-5.976728,St. Maria Goretti Nursery Sch,0
285,54.558667,-5.90893,Saintfield Road (Mt.Oriel),0
286,54.590426,-5.974233,Brittons Parade,0
287,54.554026,-5.908408,Woodbreda,0
288,54.589242,-5.971392,Whiterock Road,0
289,54.551701,-5.908541,Beechill Park,0
290,54.590483,-5.975215,Brittons Parade,0
291,54.548839,-5.906102,Saintfield Road (Glenhugh Park),0
292,54.59075,-5.977238,St. Maria Goretti Nursery Sch,0
293,54.562933,-5.910252,Forestside (Knockbreda Cemetry),0
294,54.590952,-5.980092,Whiterock Belfast Met. College,0
295,54.591431,-5.925592,Cromac Wood,1
296,54.591577,-5.981873,Ballymurphy Road,0
297,54.593418,-5.986064,Whiterock Library,0
298,54.587061,-5.923623,Shaftesbury Avenue,1
299,54.569682,-5.992629,Finaghy Road North,0
300,54.585707,-5.922935,Hatfield Street,1
301,54.569432,-5.992574,Finaghy Road North,0
302,54.570387,-5.911957,Rosetta (Knockbreda Road),0
303,54.573862,-6.000578,Shaw's Road (Stewartstown Road),0
304,54.571339,-5.909216,Knock Eden,0
305,54.574439,-6.002709,Rosgoill Park,0
306,54.571557,-5.905258,Mount Merrion Park,0
307,54.575432,-6.004494,Shaw's Road (Hillhead Cottages),0
308,54.571517,-5.903428,Wynchurch,0
309,54.576603,-6.009331,Shaw's Road (Lenadoon Avenue),0
310,54.570986,-5.901504,"Mount Merrion, Rosetta Road",0
311,54.57668,-6.009989,Shaw's Road (Lenadoon Avenue),0
312,54.570754,-5.901172,"Mount Merrion, Rosetta Road",0
313,54.575608,-6.004619,Shaw's Road (Hillhead Cottages),0
314,54.571465,-5.903918,Wynchurch,0
315,54.574063,-6.001031,Shaw's Road (Stewartstown Road),0
316,54.571347,-5.908427,Knock Eden,0
317,54.571894,-5.994812,St Michael's,0
318,54.570316,-5.912755,Rosetta (Knockbreda Road),0
319,54.557006,-6.026331,Bell Steel Road (Stewartstown Road),0
320,54.556665,-5.908011,Glendale Park,0
321,54.556447,-6.030144,Bell Steel Road (Woodside),0
322,54.547194,-5.903856,Cairnshill Court,0
323,54.559163,-6.031511,Bell Steel Road (Brian's Well Road),0
324,54.549281,-5.90076,Finsbury,0
325,54.56042,-6.030212,Bell Steel Road (Glenwood),0
326,54.550288,-5.898551,Cairnshill Park,0
327,54.562125,-6.028709,Bell Steel Road (Laurelbank),0
328,54.552108,-5.895646,Malvern,0
329,54.55628,-5.89233,Four Winds (Ballymaconaghy Road),0
330,54.558082,-5.905609,Glendale,0
331,54.568237,-6.013431,Suffolk Road (Woodbourne),0
332,54.557272,-5.903118,Newton Park(Colby),0
333,54.569676,-6.01478,Riverside Mews,0
334,54.556638,-5.900473,Glenholm,0
335,54.570922,-6.016543,Falcarragh,0
336,54.556215,-5.896316,Four Winds Park,0
337,54.573718,-6.021711,Donegal Celtic,0
338,54.556169,-5.896621,Four Winds Park,0
339,54.574728,-6.024055,Suffolk Heights,0
340,54.556583,-5.900514,Glenholm,0
341,54.575914,-6.023568,Hannahstown Hill,0
342,54.557085,-5.902527,Newton Park(Colby),0
343,54.576168,-6.019429,Glencolin,0
344,54.557768,-5.905316,Glendale,0
345,54.57621,-6.017622,St. Oliver Plunkett,0
346,54.562595,-5.909833,Forestside,0
347,54.57648,-6.014397,Shaw's Road (Glen Road),0
348,54.551875,-5.895623,Malvern,0
349,54.578382,-6.006131,Rosnareen,0
350,54.550484,-5.89778,Cairnshill Park,0
351,54.578998,-6.003559,Hamill Grove,0
352,54.549113,-5.900945,Finsbury,0
353,54.580173,-5.998766,CBS,0
354,54.552207,-5.909023,Beechill Park,0
355,54.580775,-5.995775,Coolnasilla,0
356,54.562332,-5.908801,Forster Green,0
357,54.580853,-5.990688,Glen Road (St.Theresa's),0
358,54.565001,-5.908871,Forestside,0
359,54.583017,-5.985357,Gransha Shops,0
360,54.565021,-5.909075,Forestside,0
361,54.583817,-5.981006,Glen Parade,0
362,54.565048,-5.909356,Forestside (Upper Galwally),0
363,54.599548,-5.937326,Millfield,1
364,54.547133,-5.903788,Cainshill Court,0
365,54.600145,-5.94248,Divis Tower,1
366,54.547805,-5.905523,Top Of The Hill,0
367,54.571752,-5.994488,St Michael's,0
368,54.54921,-5.90657,Saintfield Road (Glenhugh Park),0
369,54.554111,-5.908556,Woodbreda,0
370,54.548888,-6.028377,Stewartstown Road (Lagmore Dale),0
371,54.558648,-5.909238,Saintfield Road (Mount Oriel),0
372,54.551599,-6.027731,Stewartstown Road (Lagmore Avenue),0
373,54.559864,-5.909478,Breda Park,0
374,54.552959,-6.027386,Stewartstown Road (Lagmore grove),0
375,54.565812,-5.91271,Hampton Park,0
376,54.554391,-6.027079,Stewartstown Road (Twinbrook Road),0
377,54.568823,-5.913866,Annadale Avenue,0
378,54.556114,-6.026119,Stewartstown Road (Glasvey Park),0
379,54.570461,-5.914116,Rosetta (St John's Church),0
380,54.559473,-6.023541,Stewartstown Road (Health Centre),0
381,54.573354,-5.915586,Nazareth House,0
382,54.561764,-6.021461,Stewartstown Road (Dairy Farm),0
383,54.574576,-5.916461,Ballynafeigh,0
384,54.562738,-6.020582,Stewartstown Road,0
385,54.576828,-5.918025,Ulidia,0
386,54.564087,-6.019508,Glengoland (Roundabout),0
387,54.578425,-5.919262,South Parade,0
388,54.561372,-6.021639,Stewartstown Road (Dairy Farm),0
389,54.580698,-5.920982,Candahar Street,0
390,54.559119,-6.023645,Stewartstown Road (Health Centre),0
391,54.583826,-5.922429,Ormeau Road (Agincourt Avenue),1
392,54.556027,-6.026033,Stewartstown Road (Glasvey Park),0
393,54.585701,-5.923136,Hatfield Street,1
394,54.554044,-6.026967,Stewartstown Road (Twinbrook Road),0
395,54.587836,-5.924131,McClure Street,1
396,54.551884,-6.027528,Stewartstown Road (Lagmore Avenue),0
397,54.59082,-5.92558,Gasworks,1
398,54.547566,-6.028386,Broom Park,0
399,54.591574,-5.9259,Cromac Wood,1
400,54.546272,-6.027809,Creighton Mews,0
401,54.585252,-5.924207,University Avenue,1
402,54.565533,-6.015517,Helen's Wood,0
403,54.585002,-5.926088,Dudley Street,1
404,54.567087,-6.012327,Stewartstown Road (Woodbourne),0
405,54.584623,-5.929737,Rugby Road,1
406,54.568587,-6.008852,Stewartstown Road (Doon Road),0
407,54.585312,-5.932606,College Green,1
408,54.570423,-6.005829,Suffolk Avenue,0
409,54.587854,-5.932975,Botanic Avenue,1
410,54.571107,-6.003109,Hillhead Crescent,0
411,54.588985,-5.933595,Botanic Avenue (Shaftsbury Square),1
412,54.572453,-6.00047,St Genevieve's,0
413,54.595248,-5.91106,Short Strand (Ravenhill Road),1
414,54.573304,-5.99786,Stewartstown Road (Shaw's Road),0
415,54.592888,-5.910895,Shamrock Street,1
416,54.573246,-5.991182,Andersonstown Road (Slievegallion Drive),0
417,54.591263,-5.910228,My Lady's Road,1
418,54.57409,-5.986326,Owenvarragh Pk,0
419,54.589855,-5.910387,216 Ravenhill Road,1
420,54.575904,-5.98206,Fruithill,0
421,54.588299,-5.910672,252 Ravenhill Road,1
422,54.576858,-5.980652,Fruithill Park,0
423,54.586089,-5.911141,51 Ravenhill Road,1
424,54.578796,-5.979726,Westwood Centre,0
425,54.580413,-5.980333,Kennedy Centre,0
426,54.580413,-5.912284,454 Ravenhill Road,0
427,54.582546,-5.979442,Milltown Cemetery,0
428,54.579272,-5.912531,Ravenhill Park,0
429,54.583197,-5.979072,Milltown Cemetery,0
430,54.57699,-5.913009,Aquinas Grammar School,0
431,54.581366,-5.979791,Kennedy Centre,0
432,54.574493,-5.913466,Cherryvale Park,0
433,54.579913,-5.979944,Andersonstown Park,0
434,54.572338,-5.913925,694 Ravenhill Road,0
435,54.577785,-5.979566,Westwood Centre,0
436,54.572642,-5.913985,Ravenhill Road (Ormeau Road),0
437,54.576623,-5.980691,Fruithill Park,0
438,54.575149,-5.913498,St Jude's Cresent,0
439,54.575724,-5.982043,Fruithill,0
440,54.576814,-5.913177,187 Ravenhill Road,0
441,54.574121,-5.985927,Owenvarragh Pk,0
442,54.573208,-5.99042,Andersonstown Road (Slievegallion Drive),0
443,54.572925,-5.993829,Ballyowen,0
444,54.57295,-5.996603,Stewartstown Road (Shaw's Road),0
445,54.572142,-6.000641,St Genevieve's,0
446,54.580046,-5.912512,Kids Korner,0
447,54.570788,-6.004053,Hillhead Crescent,0
448,54.583994,-5.911699,Martyrs Memorial,0
449,54.569232,-6.007569,Suffolk Library,0
450,54.585595,-5.911403,BP Garage,1
451,54.567826,-6.010372,Stewartstown Road (Woodbourne),0
452,54.587298,-5.911025,Park Resource Centre,1
453,54.564394,-6.017557,Glengoland (Roundabout),0
454,54.589154,-5.910661,Rochester Street,1
455,54.590929,-5.910289,My Lady's Road,1
456,54.599325,-5.947218,Twin Spires,1
457,54.592059,-5.910645,97 Ravenhill Road,1
458,54.598588,-5.950477,Conway Street,1
459,54.595566,-5.911787,Short Strand,1
460,54.594547,-5.907151,Mount Conference Centre,1
461,54.596723,-5.954169,Dunville Park,1
462,54.593419,-5.906408,Woodstock Link,1
463,54.584506,-5.977853,Falls Park,0
464,54.591986,-5.903746,Isthmus Street,1
465,54.585675,-5.974002,Rossa House,0
466,54.590536,-5.902415,Willowfield,1
467,54.587338,-5.9713,Falls Road (City Cemetry),0
468,54.587685,-5.900454,Redcar Street,0
469,54.589722,-5.968822,Falls Road (St.James's),0
470,54.585304,-5.899282,Loopland,0
471,54.590689,-5.967599,Beechview Park,0
472,54.604617,-5.850053,340 Belmont Road,0
473,54.591371,-5.965714,Ard-Na-Va,0
474,54.583537,-5.898555,Courtney Hall,0
475,54.592291,-5.961793,Beechmount,0
476,54.582099,-5.897969,Ardenlee,0
477,54.593003,-5.959833,St Mary's College,1
478,54.579876,-5.897183,Bell's Bridge,0
479,54.593663,-5.958085,Childrens Hospital,1
480,54.576986,-5.896164,Montgomery Road,0
481,54.595247,-5.955559,Falls Road (Royal Hospitals),1
482,54.575278,-5.895583,Greenway,0
483,54.596775,-5.95422,Dunville Park,1
484,54.573473,-5.894946,Somme Drive,0
485,54.598245,-5.952179,Falls Library,1
486,54.571776,-5.894304,Cregagh Library,0
487,54.599224,-5.948107,Twin Spires,1
488,54.571031,-5.89397,Cregagh Park,0
489,54.600356,-5.942888,Divis Tower,1
490,54.568412,-5.896537,Beechgrove Drive,0
491,54.599728,-5.937065,Barrack Street,1
492,54.566022,-5.902887,Knockbreda High School,0
493,54.60558,-5.928009,Little George Street,1
494,54.566004,-5.903427,Knockbreda High School,0
495,54.608881,-5.924702,Yorkgate Station,1
496,54.568334,-5.897567,Rosetta Road,0
497,54.612081,-5.923631,York Street (St Paul's),1
498,54.570139,-5.893745,Cregagh Park,0
499,54.614932,-5.924464,Mountcollyer,1
500,54.572668,-5.894792,The Straight,0
501,54.617977,-5.92375,Grove Baths,1
502,54.574528,-5.895418,Hamel Drive,0
503,54.618862,-5.92337,Bute Street,0
504,54.576012,-5.895963,Greenway,0
505,54.621843,-5.923503,Skegoneill Ave,0
506,54.578022,-5.896681,Bell's Bridge,0
507,54.623463,-5.92293,Seaview,0
508,54.578338,-5.899142,157 Mount Merrion Avenue,0
509,54.625258,-5.923305,York Park,0
510,54.577968,-5.900841,137 Mount Merrion Avenue,0
511,54.627186,-5.923754,Shore Road (Safeway),0
512,54.576902,-5.90238,101 Mount Merrion Avenue,0
513,54.629262,-5.923257,Fortwilliam,0
514,54.575687,-5.902434,77 Mount Merrion Avenue,0
515,54.631815,-5.923022,Mount Vernon,0
516,54.574114,-5.902949,Mount Merrion Avenue,0
517,54.633529,-5.923125,Lowwood Park,0
518,54.572753,-5.904444,Mounr Merrion Avenue,0
519,54.634772,-5.923369,Loughside,0
520,54.572059,-5.9056,20 Mount Merrion Avenue,0
521,54.63737,-5.923387,Donegall Park Avenue,0
522,54.573953,-5.903212,Mount Merrion Avenue,0
523,54.63944,-5.923339,Shore Crescent,0
524,54.576417,-5.902643,Mount Merrion Church,0
525,54.640749,-5.923201,Parkmount,0
526,54.57785,-5.901449,150 Mount Merrion Avenue,0
527,54.643259,-5.922063,Shore Road (Grays Lane),0
528,54.578492,-5.898274,Willowbrook House,0
529,54.645252,-5.920519,Greencastle,0
530,54.579978,-5.897379,Onslow,0
531,54.647432,-5.919845,M2 Onslip,0
532,54.581569,-5.897965,Ardenlee,0
533,54.649881,-5.918933,Bawnmore,0
534,54.583843,-5.898832,Glendower Street,0
535,54.652559,-5.916213,Whitehouse,0
536,54.585795,-5.899654,Ravenhill Avenue,0
537,54.652571,-5.915858,Whitehouse,0
538,54.588572,-5.901112,Omeath Street,0
539,54.649943,-5.918691,Bawnmore,0
540,54.589636,-5.901864,Willowfield Crescent,0
541,54.642053,-5.922366,Shore Road (Grays Lane),0
542,54.592607,-5.904565,Cherryville Street,1
543,54.640323,-5.923036,Parkmount,0
544,54.59464,-5.907315,Woodstock Lodge,1
545,54.638306,-5.923369,Shore Crescent,0
546,54.578979,-5.877838,Locksley House,0
547,54.637312,-5.923242,Donegall Park Avenue,0
548,54.577663,-5.882667,Robinson Centre,0
549,54.635243,-5.923244,Loughside,0
550,54.577296,-5.887927,Stirling Avenue,0
551,54.632429,-5.922957,Lowwood Park,0
552,54.577513,-5.892917,Castlereagh College,0
553,54.63072,-5.92239,Mount Vernon,0
554,54.577446,-5.894459,Castlereagh College,0
555,54.627873,-5.92365,Shore Road (Safeway),0
556,54.577283,-5.888885,Stirling Avenue,0
557,54.625637,-5.923279,York Drive,0
558,54.577784,-5.883112,Robinson Centre,0
559,54.578815,-5.878178,Locksley House,0
560,54.624146,-5.92295,Seaview,0
561,54.576634,-5.876082,Castledona,0
562,54.621105,-5.92354,Skegoneill,0
563,54.574682,-5.880572,Glensharragh,0
564,54.619883,-5.9235,Fife Street,0
